"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 02:00","2021","02","07","02:00","-8.0","","-11.8","","74","","","M","25","","3","","","M","99.07","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 03:00","2021","02","07","03:00","-7.8","","-11.7","","74","","","M","24","","7","","","M","99.08","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 04:00","2021","02","07","04:00","-7.7","","-11.8","","73","","","M","19","","8","","","M","98.95","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 05:00","2021","02","07","05:00","-7.5","","-11.8","","72","","","M","19","","11","","","M","98.97","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 06:00","2021","02","07","06:00","-8.0","","-10.7","","81","","","M","25","","10","","","M","98.95","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 07:00","2021","02","07","07:00","-8.4","","-10.4","","85","","","M","24","","15","","","M","98.96","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 08:00","2021","02","07","08:00","-8.4","","-10.9","","83","","","M","26","","13","","","M","98.94","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 09:00","2021","02","07","09:00","-8.3","","-11.5","","78","","","M","25","","16","","","M","98.99","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 10:00","2021","02","07","10:00","-7.2","","-11.8","","70","","","M","26","","18","","","M","99.02","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 11:00","2021","02","07","11:00","-6.4","","-12.0","","65","","","M","27","","28","","","M","99.04","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 12:00","2021","02","07","12:00","-6.7","","-13.8","","58","","","M","28","","32","","","M","99.05","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 13:00","2021","02","07","13:00","-7.3","","-15.2","","54","","","M","26","","33","","","M","99.07","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 14:00","2021","02","07","14:00","-8.2","","-17.7","","47","","","M","28","","33","","","M","99.10","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 15:00","2021","02","07","15:00","-8.2","","-18.1","","45","","","M","28","","37","","","M","99.14","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 16:00","2021","02","07","16:00","-8.8","","-17.7","","49","","","M","29","","23","","","M","99.24","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 17:00","2021","02","07","17:00","-10.0","","-16.4","","60","","","M","27","","25","","","M","99.34","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 18:00","2021","02","07","18:00","-11.0","","-17.7","","58","","","M","27","","25","","","M","99.44","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 19:00","2021","02","07","19:00","-11.9","","-18.8","","57","","","M","26","","19","","","M","99.56","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 20:00","2021","02","07","20:00","-12.5","","-18.2","","63","","","M","26","","22","","","M","99.64","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 21:00","2021","02","07","21:00","-12.8","","-18.2","","65","","","M","26","","19","","","M","99.67","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 22:00","2021","02","07","22:00","-13.1","","-17.9","","67","","","M","26","","22","","","M","99.75","","","","-22","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 23:00","2021","02","07","23:00","-13.2","","-17.6","","70","","","M","26","","23","","","M","99.81","","","","-23","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 00:00","2021","02","08","00:00","-13.1","","-17.6","","70","","","M","26","","16","","","M","99.86","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 01:00","2021","02","08","01:00","-12.9","","-17.6","","69","","","M","26","","14","","","M","99.90","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 02:00","2021","02","08","02:00","-12.9","","-17.4","","69","","","M","26","","17","","","M","99.96","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 03:00","2021","02","08","03:00","-13.4","","-17.4","","72","","","M","26","","17","","","M","99.97","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 04:00","2021","02","08","04:00","-13.7","","-17.6","","72","","","M","25","","17","","","M","100.04","","","","-22","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 05:00","2021","02","08","05:00","-13.3","","-17.6","","71","","","M","26","","14","","","M","100.09","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 06:00","2021","02","08","06:00","-12.9","","-17.3","","70","","","M","25","","10","","","M","100.09","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 07:00","2021","02","08","07:00","-12.6","","-17.6","","67","","","M","27","","16","","","M","100.14","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 08:00","2021","02","08","08:00","-12.1","","-17.3","","66","","","M","25","","8","","","M","100.22","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 09:00","2021","02","08","09:00","-11.3","","-17.0","","63","","","M","25","","15","","","M","100.28","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 10:00","2021","02","08","10:00","-10.4","","-16.6","","60","","","M","25","","19","","","M","100.32","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 11:00","2021","02","08","11:00","-9.3","","-16.6","","56","","","M","26","","17","","","M","100.32","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 12:00","2021","02","08","12:00","-8.4","","-16.1","","54","","","M","21","","12","","","M","100.29","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 13:00","2021","02","08","13:00","-8.0","","-17.6","","46","","","M","25","","15","","","M","100.24","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 14:00","2021","02","08","14:00","-7.9","","-17.2","","48","","","M","26","","23","","","M","100.17","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 15:00","2021","02","08","15:00","-7.0","","-17.4","","43","","","M","23","","14","","","M","100.16","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 16:00","2021","02","08","16:00","-7.2","","-17.0","","46","","","M","23","","12","","","M","100.17","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 17:00","2021","02","08","17:00","-7.6","","-16.8","","48","","","M","23","","15","","","M","100.18","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 18:00","2021","02","08","18:00","-8.5","","-16.8","","52","","","M","28","","20","","","M","100.20","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 19:00","2021","02","08","19:00","-9.1","","-16.7","","54","","","M","27","","12","","","M","100.23","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 20:00","2021","02","08","20:00","-9.1","","-16.3","","56","","","M","28","","14","","","M","100.23","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 21:00","2021","02","08","21:00","-9.6","","-16.2","","59","","","M","28","","17","","","M","100.21","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 22:00","2021","02","08","22:00","-10.0","","-15.9","","62","","","M","28","","18","","","M","100.21","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08 23:00","2021","02","08","23:00","-10.2","","-13.9","","75","","","M","28","","14","","","M","100.21","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 00:00","2021","02","09","00:00","-10.5","","-13.3","","80","","","M","28","","11","","","M","100.14","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 01:00","2021","02","09","01:00","-10.5","","-13.2","","81","","","M","28","","11","","","M","100.11","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 02:00","2021","02","09","02:00","-10.3","","-12.7","","83","","","M","29","","10","","","M","100.08","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 03:00","2021","02","09","03:00","-10.2","","-12.5","","84","","","M","30","","13","","","M","100.08","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 04:00","2021","02","09","04:00","-10.3","","-12.3","","85","","","M","29","","11","","","M","100.00","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 05:00","2021","02","09","05:00","-10.8","","-12.5","","87","","","M","30","","10","","","M","99.96","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 06:00","2021","02","09","06:00","-10.0","","-12.1","","85","","","M","30","","14","","","M","99.99","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 07:00","2021","02","09","07:00","-9.9","","-12.3","","83","","","M","28","","14","","","M","99.98","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 08:00","2021","02","09","08:00","-10.5","","-12.9","","82","","","M","29","","11","","","M","99.96","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 09:00","2021","02","09","09:00","-9.5","","-12.4","","79","","","M","27","","8","","","M","100.02","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 10:00","2021","02","09","10:00","-7.6","","-11.9","","72","","","M","29","","10","","","M","100.01","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 11:00","2021","02","09","11:00","-6.3","","-11.8","","65","","","M","29","","10","","","M","100.00","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 12:00","2021","02","09","12:00","-4.8","","-12.3","","56","","","M","31","","17","","","M","99.97","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 13:00","2021","02","09","13:00","-4.9","","-12.2","","57","","","M","30","","15","","","M","99.91","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 14:00","2021","02","09","14:00","-4.4","","-12.3","","54","","","M","29","","15","","","M","99.87","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 15:00","2021","02","09","15:00","-4.2","","-13.0","","50","","","M","26","","20","","","M","99.86","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 16:00","2021","02","09","16:00","-3.2","","-12.3","","50","","","M","21","","5","","","M","99.86","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 17:00","2021","02","09","17:00","-4.0","","-12.6","","51","","","M","28","","26","","","M","99.90","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 18:00","2021","02","09","18:00","-5.3","","-12.9","","56","","","M","28","","28","","","M","99.97","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 19:00","2021","02","09","19:00","-6.0","","-13.4","","56","","","M","28","","21","","","M","99.99","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 20:00","2021","02","09","20:00","-6.5","","-14.2","","54","","","M","28","","24","","","M","100.01","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 21:00","2021","02","09","21:00","-7.2","","-14.2","","58","","","M","29","","26","","","M","100.07","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 22:00","2021","02","09","22:00","-8.2","","-14.6","","60","","","M","28","","23","","","M","100.12","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09 23:00","2021","02","09","23:00","-9.0","","-14.5","","65","","","M","27","","22","","","M","100.15","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 00:00","2021","02","10","00:00","-9.7","","-14.9","","66","","","M","27","","20","","","M","100.16","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 01:00","2021","02","10","01:00","-10.2","","-15.4","","66","","","M","26","","9","","","M","100.16","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 02:00","2021","02","10","02:00","-10.7","","-15.7","","67","","","M","26","","12","","","M","100.16","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 03:00","2021","02","10","03:00","-11.1","","-16.1","","67","","","M","27","","12","","","M","100.15","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 04:00","2021","02","10","04:00","-11.4","","-16.3","","68","","","M","26","","6","","","M","100.16","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 05:00","2021","02","10","05:00","-11.3","","-16.2","","67","","","M","27","","14","","","M","100.22","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 06:00","2021","02","10","06:00","-11.1","","-16.1","","67","","","M","25","","13","","","M","100.26","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 07:00","2021","02","10","07:00","-11.4","","-15.9","","69","","","M","27","","16","","","M","100.30","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 08:00","2021","02","10","08:00","-11.2","","-15.8","","69","","","M","26","","11","","","M","100.33","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 09:00","2021","02","10","09:00","-9.5","","-15.1","","64","","","M","27","","14","","","M","100.37","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 10:00","2021","02","10","10:00","-7.7","","-14.5","","58","","","M","27","","27","","","M","100.38","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 11:00","2021","02","10","11:00","-7.0","","-14.7","","55","","","M","26","","24","","","M","100.33","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 12:00","2021","02","10","12:00","-6.5","","-15.0","","51","","","M","26","","25","","","M","100.31","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 13:00","2021","02","10","13:00","-6.2","","-15.2","","49","","","M","27","","23","","","M","100.25","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 14:00","2021","02","10","14:00","-6.0","","-15.0","","49","","","M","28","","24","","","M","100.17","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 15:00","2021","02","10","15:00","-5.4","","-14.4","","49","","","M","27","","22","","","M","100.18","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 16:00","2021","02","10","16:00","-6.0","","-15.1","","49","","","M","26","","14","","","M","100.15","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 17:00","2021","02","10","17:00","-6.3","","-14.8","","51","","","M","27","","24","","","M","100.15","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 18:00","2021","02","10","18:00","-6.8","","-14.4","","55","","","M","28","","23","","","M","100.17","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 19:00","2021","02","10","19:00","-7.0","","-13.9","","58","","","M","28","","18","","","M","100.15","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 20:00","2021","02","10","20:00","-7.0","","-13.9","","58","","","M","28","","16","","","M","100.16","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 21:00","2021","02","10","21:00","-7.3","","-13.7","","61","","","M","27","","21","","","M","100.15","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 22:00","2021","02","10","22:00","-7.5","","-13.3","","64","","","M","27","","9","","","M","100.13","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10 23:00","2021","02","10","23:00","-7.7","","-13.2","","65","","","M","28","","21","","","M","100.12","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 00:00","2021","02","11","00:00","-7.9","","-13.3","","65","","","M","27","","14","","","M","100.07","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 01:00","2021","02","11","01:00","-8.1","","-13.4","","66","","","M","28","","17","","","M","100.13","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 02:00","2021","02","11","02:00","-8.2","","-13.9","","64","","","M","28","","16","","","M","100.12","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 03:00","2021","02","11","03:00","-8.4","","-13.6","","67","","","M","28","","16","","","M","100.12","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 04:00","2021","02","11","04:00","-8.3","","-12.9","","70","","","M","28","","12","","","M","100.12","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 05:00","2021","02","11","05:00","-8.4","","-12.7","","72","","","M","28","","15","","","M","100.16","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 06:00","2021","02","11","06:00","-8.5","","-12.4","","73","","","M","28","","17","","","M","100.14","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 07:00","2021","02","11","07:00","-8.7","","-12.2","","76","","","M","30","","19","","","M","100.19","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 08:00","2021","02","11","08:00","-10.0","","-12.7","","81","","","M","32","","14","","","M","100.28","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 09:00","2021","02","11","09:00","-9.0","","-12.6","","75","","","M","32","","13","","","M","100.35","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 10:00","2021","02","11","10:00","-7.0","","-13.3","","61","","","M","31","","14","","","M","100.38","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 11:00","2021","02","11","11:00","-6.5","","-14.6","","53","","","M","33","","18","","","M","100.44","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 12:00","2021","02","11","12:00","-6.0","","-13.7","","55","","","M","32","","14","","","M","100.45","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 13:00","2021","02","11","13:00","-5.7","","-13.8","","53","","","M","31","","18","","","M","100.42","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 14:00","2021","02","11","14:00","-5.8","","-13.9","","53","","","M","31","","18","","","M","100.40","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 15:00","2021","02","11","15:00","-5.9","","-15.6","","47","","","M","32","","25","","","M","100.39","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 16:00","2021","02","11","16:00","-6.2","","-15.3","","49","","","M","32","","18","","","M","100.41","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 17:00","2021","02","11","17:00","-6.9","","-16.2","","48","","","M","32","","21","","","M","100.43","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 18:00","2021","02","11","18:00","-8.1","","-16.5","","51","","","M","30","","22","","","M","100.47","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 19:00","2021","02","11","19:00","-9.2","","-15.6","","60","","","M","30","","22","","","M","100.54","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 20:00","2021","02","11","20:00","-9.9","","-15.6","","64","","","M","30","","18","","","M","100.57","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 21:00","2021","02","11","21:00","-10.4","","-15.8","","65","","","M","31","","19","","","M","100.54","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 22:00","2021","02","11","22:00","-11.1","","-17.0","","62","","","M","31","","14","","","M","100.58","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11 23:00","2021","02","11","23:00","-11.8","","-17.4","","63","","","M","32","","16","","","M","100.56","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 00:00","2021","02","12","00:00","-12.1","","-18.0","","62","","","M","33","","13","","","M","100.58","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 01:00","2021","02","12","01:00","-12.3","","-18.7","","60","","","M","33","","10","","","M","100.61","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 02:00","2021","02","12","02:00","-13.4","","-19.6","","60","","","M","34","","8","","","M","100.59","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 03:00","2021","02","12","03:00","-14.1","","-19.9","","62","","","M","33","","10","","","M","100.55","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 04:00","2021","02","12","04:00","-14.2","","-20.6","","59","","","M","2","","9","","","M","100.55","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 05:00","2021","02","12","05:00","-14.6","","-21.5","","56","","","M","33","","10","","","M","100.60","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 06:00","2021","02","12","06:00","-14.8","","-21.9","","55","","","M","3","","13","","","M","100.60","","","","-22","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 07:00","2021","02","12","07:00","-14.7","","-21.9","","55","","","M","1","","9","","","M","100.63","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 08:00","2021","02","12","08:00","-15.0","","-21.7","","57","","","M","2","","12","","","M","100.60","","","","-22","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 09:00","2021","02","12","09:00","-15.0","","-21.0","","61","","","M","2","","10","","","M","100.58","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 10:00","2021","02","12","10:00","-14.5","","-20.2","","62","","","M","2","","10","","","M","100.57","","","","-21","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 11:00","2021","02","12","11:00","-13.7","","-19.3","","63","","","M","1","","7","","","M","100.49","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 12:00","2021","02","12","12:00","-12.0","","-18.6","","58","","","M","32","","13","","","M","100.49","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 13:00","2021","02","12","13:00","-11.0","","-16.9","","62","","","M","32","","8","","","M","100.43","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 14:00","2021","02","12","14:00","-10.0","","-15.9","","62","","","M","32","","8","","","M","100.41","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 15:00","2021","02","12","15:00","-9.5","","-15.5","","62","","","M","36","","9","","","M","100.36","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 16:00","2021","02","12","16:00","-9.0","","-15.9","","58","","","M","32","","11","","","M","100.37","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 17:00","2021","02","12","17:00","-9.6","","-18.1","","50","","","M","1","","10","","","M","100.38","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 18:00","2021","02","12","18:00","-10.6","","-19.1","","50","","","M","35","","6","","","M","100.44","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 19:00","2021","02","12","19:00","-11.3","","-19.6","","51","","","M","32","","11","","","M","100.50","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 20:00","2021","02","12","20:00","-11.8","","-19.5","","53","","","M","32","","13","","","M","100.51","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 21:00","2021","02","12","21:00","-12.4","","-19.5","","56","","","M","30","","12","","","M","100.55","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 22:00","2021","02","12","22:00","-13.1","","-20.1","","56","","","M","32","","10","","","M","100.57","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12 23:00","2021","02","12","23:00","-13.5","","-20.6","","56","","","M","29","","11","","","M","100.57","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-13 00:00","2021","02","13","00:00","-14.3","","-20.1","","62","","","M","29","","10","","","M","100.57","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-13 01:00","2021","02","13","01:00","-13.7","","-19.1","","64","","","M","32","","12","","","M","100.58","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-13 02:00","2021","02","13","02:00","-14.0","","-20.1","","61","","","M","32","","11","","","M","100.53","","","","-20","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-13 03:00","2021","02","13","03:00","-13.8","","-20.4","","58","","","M","31","","13","","","M","100.53","","","","-21","","NA"
